,,Full,,,,,,,
Opium Twins [V1],"⭐ 100 Shots [V1]
(with Ken Carson) (prod. star boy, ​legion, Warren Hunter, ​bart how & Outtatown)
(Snowed In)","OG Filename: ken n lone 4.29.23
The HQ snippet leaked on May 22, 2024 then the song leaked the next day. Song is fully finished & was probably on A Great Chaos at some point. The filename and metadata of the leaked file are fake, this is not V2.",4:04,"Apr 29, 2023","May 23, 2024",Feature,Full,CD Quality,https://pillows.su/f/862b151e05827bba01e9d32ecac484f5
Opium Twins [V1],"⭐ 720s
(with Ken Carson) (prod. Lil 88)
(Redman, Cuban Pointers, Forgi Tires)","A snippet of the song from a VC recording surfaced on August 6, 2025, with another HQ snippet surfacing on Twitter the next day. Leaked on August 21, 2025. File is slightly cut. Could be If Looks Could Kill era, and was possibly recorded on September 25, 2022, however the filename showing this has not been proven real.",~2:24,2022,"Aug 21, 2025",Feature,Cut,CD Quality,https://pillows.su/f/99d4484569acba379dc8040aec1bdfd1
Opium Twins [V1],"⭐ Blue Benjamins
(with Ken Carson) (prod. ???)
(Nightshift, Night Shift)","OG Filename: ken lone - blue benjamins v1.0
Highly anticipated song previewed in 2022 on Ken's Snapchat story. Another snippet of the song showcasing the Lone feature leaked via @goombuh on June 8, 2025. A third snippet leaked on June 21, 2025. A fourth snippet leaked via @blood on Jul 31, 2025. 2 new short snippets were previewed on November 1, 2025, where the songs OG Filename was also revealed. Another snippet leaked December 4, 2025. 2 new snippets leaked on Christmas. The file leaked tagged & degraded in the early hours of February 5th, 2026. High quality, untagged file leaked on February 8, 2026.",4:04,2022,"Feb 5, 2026",Feature,Full,High Quality,https://pillows.su/f/e70f5d9066fe39f0f889a0f9893d8a5e
Opium Twins [V1],"✨ Chrome Hearts
(with Ken Carson) (prod. ???)
(Motorcycle, Chrome Heart Blankets)","OG Filename: ken lone - chrome hearts v1.0
A snippet leaked on April 28, 2025. A VC recording snippet leaked on Aug 23, 2025. Leaked on August 27, 2025.",1:58,2022,"Aug 27, 2025",Feature,Full,CD Quality,https://pillows.su/f/c083efeb8fefc186dff053d7a92b66f0
Opium Twins [V1],"Hellcat
(with Ken Carson) (prod. Dylxn, Lil 88 & Spill)
(Lean Sipper)","OG Filename: 2 - KEN CARSON - 3.1.23 (NB)
Snippet previewed via @kingbob1629 on Twitter on January 5, 2024. Another snippet would be previewed via @ohshtohshtohsht ’s instagram story on August 15, 2024. Leaked on Feburary 15, 2025 during a mass leak. OG file leaked May 5, 2025",3:08,"Mar 1, 2023","Feb 15, 2025",Feature,OG File,CD Quality,https://pillows.su/f/76c521d0a0a7ccb31962d695743ae134
Opium Twins [V1],"how you keep it
(with Ken Carson) (prod. Clayco)","OG Filename: 43023 LONE X KEN HOW YOU KEEP IT
Previewed on rel9te's Instagram. Leaked on Novemeber 16, 2023.",2:16,"Apr 30, 2023","Nov 16, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/6d3bd18774540a55f6ca6d0428ab8713
Opium Twins [V1],"✨ Jus Sayin
(with Ken Carson) (prod. ???)","OG Filename: ken lone 9.11 jus sayin
Snippet leaked on March 19, 2026, and the full song leaked 15 minutes later. Higher quality file leaked 42 minutes later. Samples Chief Keef & Carti’s “Uh Uh”. Unrelated to the NO STYLIST V2 song of the same name.",2:45,"Sep 11, 2022","Mar 19, 2026",Throwaway,Full,High Quality,https://pillows.su/f/589bee8423f67978d935b53db4e3a312
Opium Twins [V1],"✨ Murder She Wrote [V3]
(with Ken Carson) (prod. ???)","OG Filename: ken lone - murder she wrote v1.2
Snippet previewed by @g00mbuh on June 24th, 2025. A second snippet leaked on October 7, 2025. Likely from 2023. Played in a VC on November 1, 2025. Played again in a VC on March 9, 2026. Surfaced on March 29, 2026 by Tune and Goin Ham on t.me/jamal5am.",2:46,2023,"Mar 29, 2026",Feature,Full,High Quality,https://pillows.su/f/31065adf2dc4f418b9e12ca73504cd8f
Opium Twins [V1],"Paranoid [V1]
(with Ken Carson) (prod. F1LTHY, Lukrative & Lucian)
(Kel-Tec)","OG Filename: paranoid
Original version of Paranoid by Ken Carson featuring Lone. This version is from 2022 and is the version that was sped up before being previewed by Ken. Leaked tagged on September 6, 2023. OG file leaked on December 24, 2025.",2:41,2022,"Sep 6, 2023",Feature,OG File,Lossless,https://imgur.gg/f/4gfNddx
Opium Twins [V1],"✨ Pourin' Up
(with Ken Carson) (prod. ​ssort & Semsi)
(Fluids)","Initially previewed in a 9-second snippet on March 12, 2023 and again in an Instagram Story on November 9, 2023. Another snippet of the song surfaced on January 1, 2024. Leaked in full on August 5, 2024.",2:17,N/A,"Aug 5, 2024",Feature,Full,CD Quality,https://pillows.su/f/44d2628dce9066ee9894b758c1a7bf07
Opium Twins [V1],"⭐ Ready [V1]
(with Ken Carson) (prod. Clover Beats & Trgc)","OG Filename: ken lone ready v1.0
Previewed several times by various people in 2022. Leaked on October 25th, 2023.",3:09,N/A,"Aug 4, 2023",Demo,OG File,CD Quality,https://pillows.su/f/c54292165ec4eb126e5f7c50689d7dc8
Opium Twins [V1],"⭐ Real Deal Vampire
(with Ken Carson) (prod. Lil 88)
(Hentai, Crash Out)","Filename was shown in photo from Lone's ex on June 18, 2024. Previewed by King Bob in January 2024 & again in January 2025, the song became a grail among fans before it leaked on Feburary 15, 2025 after a successful groupbuy.",4:00,"Mar 4, 2023","Feb 15, 2025",Throwaway,Full,CD Quality,https://pillows.su/f/f0f78e746c9672165f6a568a1531b9f3
Opium Twins [V1],"⭐ Scene*
(with Ken Carson) (prod. ???)
(Houston Texas)","OG Filename: 101222 KEN X LONELY X ONE
Leaked on Novemeber 17, 2023 alongside other Ken and Lone songs. Real name is unknown.",4:00,"Oct 12, 2022","Nov 17, 2023",Feature,OG File,CD Quality,https://pillows.su/f/000eaf9d11d0f8a53b49178e3b09de59
Opium Twins [V1],"🗑️ Singapore [V2]
(with Ken Carson) (feat. Playboi Carti) (prod. Lil 88, TM88, Nick Spiders & LBW)
(singapore55555)","Initially confirmed in 2024 to be a real song by insider @kantholdu via Twitter/X. A short snippet of Carti's verse would be previewed on August 3, 2024, and again on September 30, 2024. The song would then leak on December 2, 2024, with a Pi'erre Bourne drum kit sfx tag over it. Untagged version leaked on June 13th, 2025. File has worse mastering than release & Carti's verse sounds almost unfinished and really weird. The feature was likely scrapped in September (when mastering was being done for AGC) because Carti was seen in the version of the credits for the album that leaked before the release.",3:34,Nov 2022,"Dec 2, 2024",OG,Full,High Quality,https://pillows.su/f/8fbb48ca8eeb6c7210db80712b5f3e27
Opium Twins [V1],"⭐ upside down
(with Ken Carson) (prod. Clayco & SJR)
(upsidedowncross, upside down cross)","OG Filename (?): 32323 LONE X KEN X _ UPSIDE DOWN
Snippet leaked on February 23, 2025 as a bonus for a groupbuy. A second snippet leaked via @blood on X on June 9, 2025. 2 new VC recording snippets leaked on August 23. Leaked on August 29, 2025 after a groupbuy. File has been reripped from a WAV file and possibly cut, and it's unknown how much of the song of the song could be missing. The OG filename has also been said to be possibly fake.", ≥1:48,"Mar 23, 2023 [?]","Aug 29, 2025",Throwaway,Cut,High Quality,https://pillows.su/f/c4bdfcaacb1519bedf111019f0497bee
,,Snippets & Partials,,,,,,,
Opium Twins [V1],"🥇 Daredevil*
(with Ken Carson) (prod. ???)","Recorded in 2023, this song was first previewed on December 31, 2023 via photographer @shotbydecat on Instagram. Era unconfirmed.",N/A,2023,"Dec 31, 2023",Feature,Snippet,Recording,https://pillows.su/f/422763ad9d8b266af931076d4ada8066
Opium Twins [V1],"🏆 Game Over*
(with Ken Carson) (prod. Gab3, Jonah Abraham & KP Beatz)","Holy grail of the Ken Carson & Destroy Lonely community, previewed on Ken's Snapchat on August 6, 2022. On August 21st, 2025, it was revealed by @vaultofken that the song could release on Ken Carson's 'Lost Files 5'. Was then teased by Ken himself to be releasing on LF5 on November 1, 2025. On November 6, Ken & Lone both teased that the song would be dropping at some point soon. Ken then said that it would drop on November 21, however this was a fucking lie.",N/A,N/A,"Aug 6, 2022",Feature,Partial,Recording,https://pillows.su/f/9840c74ae9df29b38df75dc485e18226
Opium Twins [V1],"Kurt Cobain*
(with Ken Carson) (prod. Lil 88)","The song was previewed on January 8, 2023 with some other songs as well. A new snippet featuring Destroy Lonely would be leaked September 25, 2024",N/A,N/A,"Sep 25, 2024",Feature,Snippet,Recording,"https://pillows.su/f/aa5edfa1fd7ace694889336b413a4bbb
https://pillows.su/f/1f701ecbaed49e05fddaf13c65d1ec13"
Opium Twins [V1],"🥇 New Body*
(with Ken Carson) (prod. Dachii)","The song was first previewed by Ken in a post on @user00xman, then previewed again later via Instagram live.",N/A,N/A,N/A,Feature,Snippet,Recording,"https://pillows.su/f/65f4d0a5ac488ee659ed5be807fc8ccc
https://pillows.su/f/63e925fe9e0ff234fc1a72d6ce9d0fd6"
Opium Twins [V1],"🥇 poppin out*
(with Ken Carson) (prod. ???)","Likely from 2022. The snippet features Ken Carson in the video, with him also being a feature on the song.",N/A,N/A,N/A,Throwaway,Snippet,Recording,https://pillows.su/f/df40d69f42f3748df8c7e8e48abe3824
Opium Twins [V1],"Wrist*
(with Ken Carson) (prod. ???)","OG Filename [?]: ken lone 4.20.23
Snippet leaked Nov 1, 2025. Leaker is known to fake OG Filenames so the filename may be fake.",2:20,"Apr 20, 2023","Nov 1, 2025",Feature,Snippet,High Quality,Link Needed
Opium Twins [V1],"🥇 Shoot Up*
(with Ken Carson) (feat. Lil Uzi Vert) (prod. Lukrative, Lucian & ssort)","The song was first previewed in a video posted to Threads in June of 2023. A second snippet would be posted by @vaultofken via Instagram on September 11, 2024. Likely from the same session as 'No Smoke'.",N/A,Jun 2023,"Sep 11, 2024",Feature,Snippet,Recording,"https://pillows.su/f/4942985a3c52334c4fd0390d77dc1bc2
https://pillows.su/f/3f8edab67f4a97fc0e138905ececed81"
Opium Twins [V1],"🏆 No Smoke*
(with Ken Carson) (feat. Lil Uzi Vert)
(Not Me, Like Me)","Unreleased collaboration between Lil Uzi Vert, Destroy Lonely and Ken Carson, recorded in 2023. The song was first teased in a post on Twitter from @isseyboy (Caskets): ""Yeah it’s Uzi Baby, Teen X, & Lonely."" First snippet of the song was previewed by @STRAPPEDUS on Twitter on November 16, 2023, while the second snippet is previewed on September 3, 2025. This is Confirmed to be Ken Carson's Song and it's likely from the same session as 'Shoot Up'.",N/A,Jun 2023,"Sep 3, 2025",Throwaway,Snippet,Recording,"https://pillows.su/f/060ab164b4034310f1be5852cca9cda0
https://pillows.su/f/3d499e791e0a24659dc24cbfab3a8a33"
Opium Twins [V1],"Biggaveli - Too Many Drugs
(feat. Ken Carson & Destroy Lonely) (prod. Clayco & Lil 88)","The song was previewed on Instagram by Biggaveli on December 30th, 2022. Era unconfirmed.",N/A,N/A,"Dec 30, 2022",Feature,Snippet,Recording,https://pillows.su/f/ba44ff3fe6dd2598d60147805b277253
,,Unavailable,,,,,,,
Opium Twins [V1],"100 Shots [V2]
(with Ken Carson) (prod. star boy, ​legion, Warren Hunter, ​bart how & Outtatown)
(Snowed In)","The file that surfaced was a fake file, we do not have version 2 at the moment. It's unknown what differences there are from V1.",N/A,2023,N/A,OG,Confirmed,Not Available,N/A
Opium Twins [V1],"Darkside
(with Ken Carson) (prod. Lil 88)","Uploaded to ASCAP in 2023 alongside Singapore. The song was originally thought to be comm grail SRTBBL, dubbed 00DARKSIDE before its release, however, after the song released and it was confirmed that it was called SRTBBL the entire time, it's unknown what this song is. ",N/A,N/A,N/A,Unknown,Confirmed,Not Available,
Opium Twins [V1],"Murder She Wrote [V1]
(with Ken Carson) (prod. ???)","OG Filename: ken lone - murder she wrote v1.0
First version of Murder She Wrote. Unknown differences.",N/A,2023,N/A,Unknown,Confirmed,Not Available,
Opium Twins [V1],"Murder She Wrote [V2]
(with Ken Carson) (prod. ???)","OG Filename: ken lone - murder she wrote v1.1
Second version of Murder She Wrote. Unknown differences.",N/A,2023,N/A,Unknown,Confirmed,Not Available,
Opium Twins [V1],🏆 Opium Twins [Jan 2023 Copy],"Alleged copy of Opium Twins set to drop in January 2023 claimed to exist by King Bob. Not much is known about this, likely had many previewed/unheards/currently leaked songs on it.",N/A,2023,N/A,Album/Zip,Rumored,Not Available,
Opium Twins [V1],"ready [V2]
(with Ken Carson) (prod. Clover Beats & Trgc)","The second version of ""ready"" that hasn't surfaced but it's known to exist due to a third version existing.",N/A,N/A,N/A,Demo,Confirmed,Not Available,N/A
Opium Twins [V1],"ready [V3]
(with Ken Carson) (prod. Clover Beats & Trgc)","OG Filename: ken lone - ready v3.0 open
Filename previewed by Yeat in an Instagram story captioned ""Dis krazy"" on February 4, 2022, insinuating the Ken Carson and Destroy Lonely track was sent to him for him to record over the open.",N/A,N/A,N/A,Demo,Confirmed,Not Available,https://pillows.su/f/7b6484ecada6ba209209aeb19afeff40
Opium Twins [V1],"🥇 ready [V4]
(with Ken Carson) (feat. Yeat) (prod. Clover Beats & Trgc)",It is unknown if Yeat actually did record over the open verse that was sent to him by Ken.,N/A,N/A,N/A,Other,Rumored,Not Available,https://pillows.su/f/7b6484ecada6ba209209aeb19afeff40
Opium Twins [V1],"Ken Carson - President [V1]
(feat. Destroy Lonely) (prod. Southside, Lil 88, 1kyl & Muhlir)","OG Filename: ken lone - president v1.0
Original version of President when it was Ken's song. Shown in a tweet by King Bob. Also shown in an Instagram live by Ayisha Mia, where it was dated as being from February 24th, 2023.",N/A,"Feb 24, 2023",N/A,Feature,Confirmed,Not Available,
Opium Twins [V1],"Ken Carson - Like This [V1]
(feat. Lil Uzi Vert & Destroy Lonely) (prod. Semsi)","OG Filename: Uzi x Ken x Lone - Like This
OG version of Like This. Shown by Ken on Twitter on June 10, 2023.",N/A,2023,N/A,OG File,Confirmed,Not Available,
Opium Twins [V1],"Ken Carson - SRTBBL
(feat. Destroy Lonely) (prod. F1LTHY, AM & Clif Shayne)
(DARKSIDE, 00DARKSIDE)","OG Filename: ken lone - SRTBBL v1.0
OG file for SRTBBL. Originally Ken's song, however this is still the exact file that was uploaded to Lone's SoundCloud.",3:39,2022,N/A,OG File,Confirmed,Not Available,
,,OG Files for released + Alt Mixes,,,,,,,
Opium Twins [V1],"Ken Carson - RICK
(feat. Destroy Lonely) (prod. F1LTHY & AM)"," OG Filename: ken 9-22-22 RICK      
Throwaway first heard in a video posted to Twitter by King Bob on November 30th, 2023, originally filmed on September 21st, 2022. Posted to Soundcloud on December 30th, 2023 by chaoschaoschaos. OG File leaked on June 15th, 2025.",2:41,"Sep 22, 2022","Jun 15, 2025",Feature,OG File,CD Quality,https://pillows.su/f/da444c68dcc9ae34e1b0e01dc09340c4
Opium Twins [V1],"Ken Carson - DESIGNER
(feat. Destroy Lonely) (prod. F1LTHY & AM)"," OG Filename: ken lone 9.15 designer        
OG File for DESIGNER.",5:18,"Sep 15, 2022","Jun 12, 2025",Feature,OG File,CD Quality,https://pillows.su/f/44c071534dcc7fc1e875bff7ba4f9fba
,,Music Videos,,,,,,,
Opium Twins [V1],Ken Carson - Singapore [Music Video],"Official music video for Ken Carsons 'Singapore' featuring Destroy Lonely, recorded sometime in 2023. Was teased by Ken Carson before leaking. Was never released for unknown reasons. More than likely directed by Cole Bennet from Lyrical Lemonade.",N/A,N/A,N/A,Music Video,Full,SD,https://imgur.gg/f/4ENKGIP
"188 OG File(s)
8 Full
0 Tagged
1 Partial
15 Snippet(s)
18 Unavailable","If Looks Could Kill
(Look Killa, Directors Cut, ILCK)","(Aug 12, 2022) (NO STYLIST officially releases)
(Sep 15, 2022) (The project is announced)
(Mar 3, 2023) (if looks could kill, the lead single, is released)
(May 5, 2023) (If Looks Could Kill officially releases)",,,,"Destroy Lonely first teased the project on September 15, 2022, in a now-deleted Twitter post, stating: ""next album > “if looks could kill…” The rollout for the album would seem to officially start on April 25, 2023, when fans noticed a “billboard” in New York City with just the words “If Looks Could Kill” written in red on a mirror. The board would also show a QR code on the bottom right, leading fans to his website, revealing a countdown ending for May 5th, the supposed release for the album. On April 27, 2023, the tracklist of the album would somehow get leaked to fans and revealed 26 songs, 25 solo songs and 1 bonus track with Ken Carson. On May 5th, the album would finally release.

When the album first released, it initially received lots of hate from fans. Many did not like it, as it was somewhat different from Lones previous music. However, when fall 2023 began to roll around and the albums deluxe (Directors Cut) dropped, many fans changed their opinions on the album and started to like it more. This is likely because the overall theme & vibe of the album was more halloween/fall, while the album dropped right before summertime. Nowadays, many praise this album & consider it one of his better works.",,,
,,Full,,,,,,,
If Looks Could Kill,"$ exchange
(prod. ???)
(money exchange, same clothes, same damn clothes)","OG Filename: 32123 FIVE _ $ EXCHANGE
Snippet previewed on veryloud123's IG story on June 18, 2025. Previewed again on September 23, 2025. Played in a VC by cold on November 1, 2025. Leaked for free by Cold as a Christmas gift on December 24th, 2025.",2:24,"Mar 21, 2023","Dec 24, 2025",Throwaway,OG File,High Quality,https://pillows.su/f/279e0e597303854bd8070da4dd835b2f
If Looks Could Kill,"1OOk
(prod. ???)
(m&m's, mnms, 100K)","OG Filename: 32423 FOUR_1OOK
Leaked on May 6, 2025 during a mass leak. Filename is possibly misspelled.",1:55,"Mar 24, 2023","May 6, 2025",Throwaway,OG File,High Quality,https://pillows.su/f/250a4cd2861c9b0ab829ccce3b6ea8d4
If Looks Could Kill,"⭐ 5 star raver
(prod. Clayco & Jxker)
(five star raver, poker face)","OG Filename: 1623 FIVE_5 STAR RAVER
Samples the song ""Poker Face"" by Lady Gaga. Higher quality file leaked as part of the December 4, 2023 200x mass leak. OG file leaked on September 7, 2025.",2:40,"Jan 6, 2023","Dec 1, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/777112e361925e809d03a58784755ed3
If Looks Could Kill,"✨ 6am
(prod. ???)","OG Filename: 102822 THREE_6AM
Part of the December 4, 2023 200x mass leak.",2:40,"Oct 28, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/23cedc5c8a361a3f8d0aaca71cefbef0
If Looks Could Kill,"7 seas
(prod. ???)
(seven seas)","OG Filename: 102922 NINE_7 SEAS
Part of the December 4, 2023 200x mass leak.",2:17,"Oct 29, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/4c77f36f993270668f7feddb612d828f
If Looks Could Kill,"✨ 33rd
(prod. ???)
(high fashion)","OG Filename: 102222 FOUR_33RD
Leaked on October 2, 2024. OGF leaked on September 5, 2025.",4:09,"Oct 22, 2022","Oct 2, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/05eb0aacf236b266267fe8b25128fef7
If Looks Could Kill,"⭐ actin different*
(prod. Clayco)","OG Filename: 121922 TWO
Snippet leaked on July 16, 2025. Leaked on August 23, 2025 by cold in Lone Hub. OG file leaked on March 28, 2026.",2:35,"Dec 19, 2022","Aug 23, 2025",Throwaway,OG File,CD Quality,https://pillows.su/f/1d60ab43cdf90b47496f878cddcd22a6
If Looks Could Kill,"ain't playin'
(prod. Clayco & T8ko)","OG Filename: 101122 THREE X AINT PLAYIN
Part of the December 4, 2023 200x mass leak.",3:08,"Oct 11, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/228f6619097a8a8ec458fae8e02d5b92
If Looks Could Kill,"at all
(prod. Clayco)
(all, squidward anthem, swag president)","OG Filename: 32423 FIVE _ At ALL
Snippet leaked on August 9, 2025. High quality snippet leaked on August 28, 2025. Leaked on September 20, 2025. OG file leaked on November 24, 2025.",3:12,"Mar 24, 2023","Sep 20, 2025",Throwaway,OG File,High Quality,https://pillows.su/f/b22e2568a41f52917d55fb8fcbfb28d3
If Looks Could Kill,"✨ all black
(prod. ???)","OG Filename: 101522 SIX X ALL BLACK
Leaked on November 13, 2023 alongside 8 other songs. Unrelated to the song from the NO STYLIST sessions with the same name.",3:24,"Oct 15, 2022","Nov 13, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/bba1c3b1a4617c3d5b613a5169bcb495
If Looks Could Kill,"all my
(prod. ???)","OG Filename: 101522 one X ALL MY
Leaked on November 13, 2023 alongside 8 other songs.",3:11,"Oct 15, 2022","Nov 13, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/6f00d39b1f0ba033e6314b3c4c4eb63c
If Looks Could Kill,"⭐ all on me
(prod. Outtatown & MISOGI)","OG Filename: 1823 THREE __ALL ON ME
Two part song. The first part of the song is produced by Outtatown, while the second part is produced by Misogi and Outtatown. OG File leaked on March 28, 2026",4:17,"Jan 8, 2023","Aug 13, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/265a8838c46dbab8efaf3ce6e867306c
If Looks Could Kill,"all red*
(prod. ???)
(switch)","OG Filename: 102322 FIVE
Part of the December 4, 2023 200x mass leak. Vocals from this song were taken to create the fake 'Goyard Box' snippet.",3:26,"Oct 23, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/d1358b3c80ff72ad915245d103788540
If Looks Could Kill,"angels*
(prod. Clayco)","OG Filename: 1323 TWELVE
Snippet surfaced on June 21, 2025. Another snippet surfaced August 16, 2025. Song surfaced during 6x mass leak on August 22, 2025. OG file leaked on March 28, 2026.",2:09,"Jan 3, 2023","Aug 22, 2025",Throwaway,OG File,CD Quality,https://pillows.su/f/8d3ab728bb1dc67d982eb8bbd747657d
If Looks Could Kill,"altitude
(prod. Brandon Dalton)","OG Filename: 12822 ONE_ALTITUDE
Part of the December 4, 2023 200x mass leak.",1:36,"Dec 8, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/1ecf8bdc7f0a479fa3a7913cd019e9b5
If Looks Could Kill,"back & forth
(prod. Lil 88)","OG Filename: 12722 FOUR_BACK & FORTH
Part of the December 4, 2023 200x mass leak.",2:07,"Dec 7, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/969b0aa1b81ff703882623ec37081859
If Looks Could Kill,"bad guy
(prod. ???)","OG Filename: 103122 TWO_BAD GUY
Part of the December 4, 2023 200x mass leak.",4:03,"Oct 31, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/6d17a32d3f547ece19a297906c99e4d2
If Looks Could Kill,"been havin'
(prod. Dylxn, Lil 88 & ​okayypablo)","OG Filename: 12722 TWO_BEEN HAVIN
Part of the December 4, 2023 200x mass leak.",1:56,"Dec 7, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/ce880aa73efa880e1a268ad3a5c11f42
If Looks Could Kill,"bestfriend
(prod. Alioop & 4ME)","OG Filename: 11422 FIVE_BESTFRIEND
Part of the December 4, 2023 200x mass leak.",2:45,"Nov 4, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/ecd30ef131722b8b453ae23c87edcad7
If Looks Could Kill,"better for me
(prod. ???)
(who better?, long time)","OG Filename: 11522 FIVE_BETTER FOR ME
Part of the December 4, 2023 200x mass leak.",2:17,"Nov 5, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/285d340b03c0aa156433ae642385f14a
If Looks Could Kill,"⭐ big door big house
(prod. Clayco, ​ssort & Esko)","OG Filename: 11422 THREE_BIG DOOR BIG HOUSE
Part of the December 4, 2023 200x mass leak.",3:28,"Nov 4, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/2fd70d712196873612b7758451ffff2c
If Looks Could Kill,"blood red
(prod. Clayco)","OG Filename: 32823 3 _ BLOOD RED
Leaked on June 25, 2025 after a succesful private buy to leak.",3:56,"Mar 28, 2023","Jun 25, 2025",Throwaway,OG File,High Quality,https://pillows.su/f/d6b15bcd063d78d2d3c957c3e3f77c60 
If Looks Could Kill,"✨ blurry
(prod. Oogie Mane, ilykimchi, Bobby Raps & Bloublood)","OG Filename: 13023_BLURRY
Part of the December 4, 2023 200x mass leak. OG file leaked on September 7, 2025.",3:57,"Jan 30, 2023","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/cd57ab498cc43d76f917a1934316279a
If Looks Could Kill,"⭐ bodies [V2]
(with girl in red) (prod. ???)","OG Filename: 101522_BODIES
The song originally Lone's verse with an open verse. It was sent to girl in red’s manager (not by anyone affiliated with Lone or girl in red) who, surprisingly, was a Destroy Lonely fan and sent it to girl in red who ended up finishing the entire song. A snippet of the song was previewed by known leaker, Waterfalls, and the second snippet was previewed by King Bob. The full song leaked on October 5, 2023 as a bonus to the Playboi Carti 'VETEMENTS JEANS' groupbuy. ",3:01,"Oct 15, 2022","Oct 5, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/864c9c76aaab813edd250bda04895be7
If Looks Could Kill,"✨ bol bol
(prod. Chef9thegod & ​yugen)","OG Filename: 10522 FOUR X BOL BOL
Part of the December 4, 2023 200x mass leak.",2:04,"Oct 5, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/3a3cc66b4d7b29a0eafbee405d4fa851
If Looks Could Kill,"born sinner
(prod. BryceUnknwn)","OG Filename: 10522 THREE X BORN SINNER mp3
Part of the December 4, 2023 200x mass leak.",2:58,"Oct 5, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/fac1312ca96de7fc86cd347069faa6f1 
If Looks Could Kill,"bout time
(prod. BryceUnknwn)","OG Filename: 10522 THREE X BOUT TIME
Part of the December 4, 2023 200x mass leak.",2:46,"Oct 5, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/c590ea051fe4226ce9198b3d23a35a5f
If Looks Could Kill,"broke the rim
(prod. Cade)","OG Filename: 101122 THREE X BROKE THE RIM
Part of the December 4, 2023 200x mass leak.",1:52,"Oct 11, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/76fe092ddcf481c3a3a313a283f04674
If Looks Could Kill,"bust down
(prod. Dylxn, Lil 88 & 󠁪qioh)
(troops)","OG Filename: 1523 TWO_BUST DOWN
Leaked on August 9, 2024.",2:18,"Jan 5, 2023","Aug 9, 2024",Throwaway,OG File,CD Quality,https://pillows.su/f/e4eb0fd582fe247d75f5cae5ed985c72
If Looks Could Kill,"call my jeweler
(prod. BryceUnknwn)","OG Filename: 10422 ONE X CALL MY JEWELER
Part of the December 4, 2023 200x mass leak.",1:46,"Oct 4, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/9ab0f0460dc392f57a697a228660d32c
If Looks Could Kill,"✨ canadian geese
(prod. Bhristo)","OG Filename: 102522 ONE _ CANADIAN GEESE
Part of the December 4, 2023 200x mass leak.",2:49,"Oct 25, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/fce928ab500b97e1a80d218b25498d12
If Looks Could Kill,"can't go back
(prod. ???)","OG Filename: 10622 SIX X CANT GO BACK
Part of the December 4, 2023 200x mass leak.",2:56,"Oct 6, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/7668e87147585339be644728e8c84ded
If Looks Could Kill,"✨ change location
(prod. armaan)
(too damn rich)","OG Filename: 10622 FOUR X CHANGE LOCATION
Part of the December 4, 2023 200x mass leak.",2:41,"Oct 6, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/b1bc5951f1e391e797ab2b720666d199
If Looks Could Kill,"chardonnay
(prod. BryceUnknwn)
(chardonay)","OG Filename: 10722 SEVEN X CHARDONAY
Part of the December 4, 2023 200x mass leak.",1:57,"Oct 7, 2022","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/7e346ea6a19ce71a0165f47c896aebe7
If Looks Could Kill,"chrome jeans
(prod. Clayco)","OG Filename: 1623 FOUR_CHROME JEANS
Part of the December 4, 2023 200x mass leak. OG file leaked on September 7, 2025.",2:59,"Jan 6, 2023","Dec 4, 2023",Throwaway,OG File,CD Quality,https://pillows.su/f/3e6b2dd1abb5ad9052305bad9714036b
